day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;10500;INTARIAN_PEPPER_ROOT;12004.0;12.0;12001.0;23.0;;;12017.0;12.0;12020.0;23.0;;;12010.5;0.0
0;10600;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;23.0;;;10010.0;12.0;10013.0;23.0;;;10002.0;0.0
0;10600;INTARIAN_PEPPER_ROOT;12004.0;9.0;12001.0;25.0;;;12017.0;9.0;12020.0;25.0;;;12010.5;0.0
0;10700;INTARIAN_PEPPER_ROOT;12004.0;12.0;12001.0;17.0;;;12017.0;12.0;12020.0;17.0;;;12010.5;0.0
0;10700;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10010.0;12.0;;;;;10002.0;0.0
0;10800;INTARIAN_PEPPER_ROOT;12004.0;9.0;12001.0;20.0;;;12020.0;20.0;;;;;12012.0;0.0
0;10800;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;23.0;;;10010.0;13.0;10013.0;23.0;;;10002.0;0.0
0;10900;ASH_COATED_OSMIUM;9995.0;13.0;9992.0;29.0;;;10011.0;13.0;10013.0;29.0;;;10003.0;0.0
0;10900;INTARIAN_PEPPER_ROOT;12004.0;10.0;;;;;12017.0;10.0;12020.0;23.0;;;12010.5;0.0
0;11000;INTARIAN_PEPPER_ROOT;12004.0;8.0;;;;;12018.0;8.0;12021.0;25.0;;;12011.0;0.0
0;11000;ASH_COATED_OSMIUM;;;;;;;10011.0;13.0;10013.0;29.0;;;10011.0;0.0
0;11100;INTARIAN_PEPPER_ROOT;12005.0;11.0;12002.0;22.0;;;12018.0;11.0;12021.0;22.0;;;12011.5;0.0
0;11100;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;29.0;;;10011.0;10.0;10013.0;29.0;;;10003.0;0.0
0;11200;INTARIAN_PEPPER_ROOT;12005.0;11.0;12002.0;16.0;;;12018.0;11.0;;;;;12011.5;0.0
0;11200;ASH_COATED_OSMIUM;9992.0;28.0;;;;;10010.0;14.0;;;;;10001.0;0.0
0;11300;INTARIAN_PEPPER_ROOT;12005.0;9.0;12002.0;24.0;;;12018.0;9.0;12021.0;24.0;;;12011.5;0.0
0;11300;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;26.0;;;10010.0;12.0;10013.0;26.0;;;10002.0;0.0
0;11400;ASH_COATED_OSMIUM;9992.0;23.0;;;;;10010.0;13.0;10013.0;23.0;;;10001.0;0.0
0;11400;INTARIAN_PEPPER_ROOT;12005.0;10.0;12002.0;25.0;;;12018.0;10.0;12021.0;25.0;;;12011.5;0.0
0;11500;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;28.0;;;10010.0;12.0;10013.0;28.0;;;10002.0;0.0
0;11500;INTARIAN_PEPPER_ROOT;12005.0;12.0;12002.0;22.0;;;12013.0;9.0;12018.0;12.0;;;12009.0;0.0
0;11600;ASH_COATED_OSMIUM;9994.0;13.0;;;;;10010.0;13.0;10013.0;26.0;;;10002.0;0.0
0;11600;INTARIAN_PEPPER_ROOT;12005.0;11.0;12002.0;16.0;;;12018.0;11.0;12021.0;16.0;;;12011.5;0.0
0;11700;ASH_COATED_OSMIUM;9992.0;21.0;;;;;10010.0;10.0;10013.0;21.0;;;10001.0;0.0
0;11700;INTARIAN_PEPPER_ROOT;12005.0;9.0;12002.0;18.0;;;;;;;;;12005.0;0.0
0;11800;ASH_COATED_OSMIUM;9994.0;10.0;;;;;10010.0;10.0;10012.0;21.0;;;10002.0;0.0
0;11800;INTARIAN_PEPPER_ROOT;12002.0;25.0;;;;;12021.0;25.0;;;;;12011.5;0.0
0;11900;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;25.0;;;10010.0;12.0;;;;;10002.0;0.0
0;11900;INTARIAN_PEPPER_ROOT;12015.0;4.0;12005.0;11.0;12002.0;16.0;12018.0;11.0;12021.0;16.0;;;12016.5;0.0
0;12000;ASH_COATED_OSMIUM;9992.0;25.0;;;;;10010.0;15.0;10013.0;25.0;;;10001.0;0.0
0;12000;INTARIAN_PEPPER_ROOT;12005.0;12.0;12002.0;18.0;;;12019.0;12.0;12022.0;18.0;;;12012.0;0.0
0;12100;INTARIAN_PEPPER_ROOT;12006.0;9.0;12003.0;25.0;;;12019.0;9.0;12022.0;25.0;;;12012.5;0.0
0;12100;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10013.0;20.0;;;;;10003.5;0.0
0;12200;INTARIAN_PEPPER_ROOT;12006.0;12.0;12003.0;19.0;;;12019.0;12.0;12022.0;19.0;;;12012.5;0.0
0;12200;ASH_COATED_OSMIUM;9994.0;12.0;;;;;;;;;;;9994.0;0.0
0;12300;INTARIAN_PEPPER_ROOT;12003.0;17.0;;;;;12019.0;12.0;12022.0;17.0;;;12011.0;0.0
0;12300;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;23.0;;;10013.0;23.0;;;;;10003.5;0.0
0;12400;INTARIAN_PEPPER_ROOT;12003.0;23.0;;;;;12022.0;23.0;;;;;12012.5;0.0
0;12400;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;29.0;;;10011.0;10.0;10013.0;29.0;;;10003.0;0.0
0;12500;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;29.0;;;10013.0;29.0;;;;;10004.0;0.0
0;12500;INTARIAN_PEPPER_ROOT;12006.0;9.0;;;;;12019.0;9.0;12022.0;25.0;;;12012.5;0.0
0;12600;INTARIAN_PEPPER_ROOT;12006.0;10.0;12003.0;25.0;;;12019.0;10.0;;;;;12012.5;0.0
0;12600;ASH_COATED_OSMIUM;9992.0;30.0;;;;;10011.0;10.0;10013.0;30.0;;;10001.5;0.0
0;12700;ASH_COATED_OSMIUM;9992.0;29.0;;;;;10013.0;29.0;;;;;10002.5;0.0
0;12700;INTARIAN_PEPPER_ROOT;12006.0;8.0;12003.0;24.0;;;12022.0;24.0;;;;;12014.0;0.0
0;12800;INTARIAN_PEPPER_ROOT;12006.0;10.0;;;;;12019.0;10.0;;;;;12012.5;0.0
0;12800;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;30.0;;;10010.0;15.0;10013.0;30.0;;;10002.0;0.0
0;12900;ASH_COATED_OSMIUM;9995.0;14.0;9992.0;24.0;;;10011.0;14.0;10013.0;24.0;;;10003.0;0.0
0;12900;INTARIAN_PEPPER_ROOT;12006.0;9.0;12003.0;25.0;;;12019.0;9.0;12022.0;25.0;;;12012.5;0.0
0;13000;INTARIAN_PEPPER_ROOT;12006.0;9.0;12003.0;21.0;;;12020.0;9.0;;;;;12013.0;0.0
0;13000;ASH_COATED_OSMIUM;10004.0;9.0;;;;;10013.0;27.0;;;;;10008.5;0.0
0;13100;ASH_COATED_OSMIUM;9995.0;15.0;9993.0;28.0;;;10011.0;15.0;10014.0;28.0;;;10003.0;0.0
0;13100;INTARIAN_PEPPER_ROOT;12007.0;9.0;12004.0;20.0;;;12020.0;9.0;12023.0;20.0;;;12013.5;0.0
0;13200;INTARIAN_PEPPER_ROOT;12004.0;24.0;;;;;12020.0;8.0;12023.0;24.0;;;12012.0;0.0
0;13200;ASH_COATED_OSMIUM;9996.0;11.0;;;;;10014.0;28.0;;;;;10005.0;0.0
0;13300;ASH_COATED_OSMIUM;9995.0;10.0;9993.0;26.0;;;10011.0;10.0;10014.0;26.0;;;10003.0;0.0
0;13300;INTARIAN_PEPPER_ROOT;12004.0;15.0;;;;;12020.0;8.0;12023.0;15.0;;;12012.0;0.0
0;13400;INTARIAN_PEPPER_ROOT;12007.0;9.0;12004.0;15.0;;;12020.0;9.0;12023.0;15.0;;;12013.5;0.0
0;13400;ASH_COATED_OSMIUM;9995.0;12.0;9992.0;25.0;;;10011.0;12.0;10013.0;25.0;;;10003.0;0.0
0;13500;ASH_COATED_OSMIUM;9995.0;12.0;9993.0;29.0;;;10011.0;12.0;10014.0;29.0;;;10003.0;0.0
0;13500;INTARIAN_PEPPER_ROOT;12007.0;8.0;12004.0;16.0;;;12020.0;8.0;;;;;12013.5;0.0
0;13600;INTARIAN_PEPPER_ROOT;12007.0;12.0;12004.0;23.0;;;12020.0;12.0;12023.0;23.0;;;12013.5;0.0
0;13600;ASH_COATED_OSMIUM;9995.0;11.0;;;;;10011.0;11.0;10013.0;23.0;;;10003.0;0.0
0;13700;ASH_COATED_OSMIUM;9995.0;13.0;9993.0;28.0;;;10011.0;13.0;10014.0;28.0;;;10003.0;0.0
0;13700;INTARIAN_PEPPER_ROOT;12007.0;9.0;12004.0;23.0;;;12020.0;9.0;12023.0;23.0;;;12013.5;0.0
0;13800;INTARIAN_PEPPER_ROOT;12007.0;9.0;;;;;12020.0;9.0;12023.0;15.0;;;12013.5;0.0
0;13800;ASH_COATED_OSMIUM;9995.0;14.0;9993.0;24.0;;;10011.0;14.0;10014.0;24.0;;;10003.0;0.0
0;13900;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;20.0;;;10011.0;10.0;;;;;10003.0;0.0
0;13900;INTARIAN_PEPPER_ROOT;12007.0;11.0;12004.0;15.0;;;12020.0;11.0;12023.0;15.0;;;12013.5;0.0
0;14000;INTARIAN_PEPPER_ROOT;12017.0;7.0;12007.0;12.0;12004.0;20.0;12021.0;12.0;;;;;12019.0;0.0
0;14000;ASH_COATED_OSMIUM;9995.0;15.0;9992.0;26.0;;;10011.0;15.0;10013.0;26.0;;;10003.0;0.0
0;14100;ASH_COATED_OSMIUM;9995.0;11.0;9992.0;22.0;;;10011.0;11.0;10013.0;22.0;;;10003.0;0.0
0;14100;INTARIAN_PEPPER_ROOT;12008.0;9.0;12005.0;16.0;;;;;;;;;12008.0;0.0
0;14200;INTARIAN_PEPPER_ROOT;12008.0;9.0;12005.0;23.0;;;12021.0;9.0;12024.0;23.0;;;12014.5;0.0
0;14200;ASH_COATED_OSMIUM;9999.0;5.0;9994.0;15.0;9991.0;22.0;10010.0;15.0;;;;;10004.5;0.0
0;14300;ASH_COATED_OSMIUM;9999.0;3.0;9994.0;10.0;9991.0;28.0;10010.0;10.0;10012.0;28.0;;;10004.5;0.0
0;14300;INTARIAN_PEPPER_ROOT;12005.0;24.0;;;;;12021.0;8.0;12024.0;24.0;;;12013.0;0.0
0;14400;INTARIAN_PEPPER_ROOT;12008.0;12.0;12005.0;20.0;;;12021.0;12.0;;;;;12014.5;0.0
0;14400;ASH_COATED_OSMIUM;9991.0;22.0;;;;;10012.0;22.0;;;;;10001.5;0.0
0;14500;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;22.0;;;10013.0;22.0;;;;;10003.5;0.0
0;14500;INTARIAN_PEPPER_ROOT;12008.0;8.0;;;;;12021.0;8.0;;;;;12014.5;0.0
0;14600;INTARIAN_PEPPER_ROOT;;;;;;;12021.0;11.0;12024.0;16.0;;;12021.0;0.0
0;14600;ASH_COATED_OSMIUM;9994.0;11.0;9992.0;21.0;;;10010.0;11.0;;;;;10002.0;0.0
0;14700;ASH_COATED_OSMIUM;9994.0;11.0;9992.0;24.0;;;;;;;;;9994.0;0.0
0;14700;INTARIAN_PEPPER_ROOT;12008.0;9.0;12005.0;21.0;;;12024.0;21.0;;;;;12016.0;0.0
0;14800;INTARIAN_PEPPER_ROOT;12008.0;8.0;12005.0;15.0;;;;;;;;;12008.0;0.0
0;14800;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;21.0;;;10010.0;15.0;10013.0;21.0;;;10002.0;0.0
0;14900;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;28.0;;;10013.0;28.0;;;;;10003.5;0.0
0;14900;INTARIAN_PEPPER_ROOT;12008.0;9.0;12005.0;19.0;;;12021.0;9.0;12024.0;19.0;;;12014.5;0.0
0;15000;INTARIAN_PEPPER_ROOT;12005.0;18.0;;;;;12022.0;11.0;;;;;12013.5;0.0
0;15000;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;22.0;;;10010.0;15.0;10013.0;22.0;;;10002.0;0.0
0;15100;ASH_COATED_OSMIUM;9994.0;11.0;9991.0;25.0;;;10010.0;11.0;10012.0;25.0;;;10002.0;0.0
0;15100;INTARIAN_PEPPER_ROOT;12009.0;10.0;;;;;12017.0;7.0;12022.0;10.0;12025.0;18.0;12013.0;0.0
0;15200;INTARIAN_PEPPER_ROOT;12009.0;11.0;12006.0;15.0;;;12025.0;15.0;;;;;12017.0;0.0
0;15200;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;23.0;;;10010.0;10.0;10013.0;23.0;;;10002.0;0.0
0;15300;ASH_COATED_OSMIUM;;;;;;;10010.0;10.0;10013.0;22.0;;;10010.0;0.0
0;15300;INTARIAN_PEPPER_ROOT;12009.0;8.0;12006.0;19.0;;;12025.0;19.0;;;;;12017.0;0.0
0;15400;INTARIAN_PEPPER_ROOT;12009.0;12.0;12006.0;24.0;;;12022.0;12.0;;;;;12015.5;0.0
0;15400;ASH_COATED_OSMIUM;9994.0;11.0;9991.0;24.0;;;10010.0;11.0;10012.0;24.0;;;10002.0;0.0
0;15500;INTARIAN_PEPPER_ROOT;12009.0;8.0;12006.0;20.0;;;12025.0;20.0;;;;;12017.0;0.0
0;15500;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;20.0;;;10009.0;11.0;10012.0;20.0;;;10001.0;0.0
0;15600;INTARIAN_PEPPER_ROOT;12009.0;11.0;12006.0;21.0;;;12022.0;11.0;12025.0;21.0;;;12015.5;0.0
0;15600;ASH_COATED_OSMIUM;9994.0;13.0;9991.0;23.0;;;10010.0;13.0;10012.0;23.0;;;10002.0;0.0
0;15700;INTARIAN_PEPPER_ROOT;12009.0;10.0;;;;;12022.0;10.0;12025.0;21.0;;;12015.5;0.0
0;15700;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;20.0;;;10009.0;10.0;10012.0;20.0;;;10001.0;0.0
0;15800;ASH_COATED_OSMIUM;9993.0;14.0;;;;;10011.0;24.0;;;;;10002.0;0.0
0;15800;INTARIAN_PEPPER_ROOT;12009.0;8.0;12006.0;20.0;;;12022.0;8.0;12025.0;20.0;;;12015.5;0.0
0;15900;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;27.0;;;10009.0;10.0;10012.0;27.0;;;10001.0;0.0
0;15900;INTARIAN_PEPPER_ROOT;12009.0;11.0;12006.0;21.0;;;12022.0;11.0;12025.0;21.0;;;12015.5;0.0
0;16000;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;25.0;;;;;;;;;9993.0;0.0
0;16000;INTARIAN_PEPPER_ROOT;12009.0;9.0;12006.0;25.0;;;12023.0;9.0;;;;;12016.0;0.0
0;16100;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10010.0;12.0;10012.0;29.0;;;10002.0;0.0
0;16100;INTARIAN_PEPPER_ROOT;12010.0;10.0;12007.0;22.0;;;12026.0;22.0;;;;;12018.0;0.0
0;16200;ASH_COATED_OSMIUM;9994.0;13.0;;;;;10012.0;21.0;;;;;10003.0;0.0
0;16200;INTARIAN_PEPPER_ROOT;12010.0;10.0;;;;;12023.0;10.0;12026.0;21.0;;;12016.5;0.0
0;16300;ASH_COATED_OSMIUM;9999.0;3.0;9991.0;29.0;;;10009.0;10.0;10012.0;29.0;;;10004.0;0.0
0;16300;INTARIAN_PEPPER_ROOT;12010.0;10.0;12007.0;16.0;;;12023.0;10.0;;;;;12016.5;0.0
0;16400;ASH_COATED_OSMIUM;9991.0;22.0;;;;;10009.0;14.0;10012.0;22.0;;;10000.0;0.0
0;16400;INTARIAN_PEPPER_ROOT;12010.0;12.0;12007.0;15.0;;;12023.0;12.0;12026.0;15.0;;;12016.5;0.0
0;16500;ASH_COATED_OSMIUM;10002.0;5.0;9993.0;14.0;9990.0;25.0;10009.0;14.0;10011.0;25.0;;;10005.5;0.0
0;16500;INTARIAN_PEPPER_ROOT;12007.0;18.0;;;;;12023.0;10.0;12026.0;18.0;;;12015.0;0.0
0;16600;INTARIAN_PEPPER_ROOT;12010.0;11.0;12007.0;25.0;;;12023.0;11.0;12026.0;25.0;;;12016.5;0.0
0;16600;ASH_COATED_OSMIUM;9998.0;5.0;9992.0;11.0;9990.0;23.0;10008.0;11.0;10011.0;23.0;;;10003.0;0.0
0;16700;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0.0;0.0
0;16700;ASH_COATED_OSMIUM;9992.0;15.0;;;;;10008.0;15.0;10011.0;23.0;;;10000.0;0.0
0;16800;INTARIAN_PEPPER_ROOT;12010.0;10.0;12007.0;25.0;;;12026.0;25.0;;;;;12018.0;0.0
0;16800;ASH_COATED_OSMIUM;9990.0;30.0;;;;;10008.0;10.0;10011.0;30.0;;;9999.0;0.0
0;16900;INTARIAN_PEPPER_ROOT;12010.0;12.0;12007.0;20.0;;;12023.0;12.0;12026.0;20.0;;;12016.5;0.0
0;16900;ASH_COATED_OSMIUM;9990.0;23.0;;;;;10008.0;11.0;10011.0;23.0;;;9999.0;0.0
0;17000;INTARIAN_PEPPER_ROOT;12010.0;10.0;12007.0;19.0;;;12024.0;10.0;;;;;12017.0;0.0
0;17000;ASH_COATED_OSMIUM;9993.0;11.0;;;;;10009.0;11.0;10012.0;23.0;;;10001.0;0.0
0;17100;ASH_COATED_OSMIUM;9993.0;12.0;9991.0;30.0;;;10012.0;30.0;;;;;10002.5;0.0
0;17100;INTARIAN_PEPPER_ROOT;12011.0;11.0;12008.0;24.0;;;;;;;;;12011.0;0.0
0;17200;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;24.0;;;10009.0;14.0;10012.0;24.0;;;10001.0;0.0
0;17200;INTARIAN_PEPPER_ROOT;12011.0;8.0;12008.0;25.0;;;12024.0;8.0;12027.0;25.0;;;12017.5;0.0
0;17300;INTARIAN_PEPPER_ROOT;12008.0;20.0;;;;;12024.0;12.0;12027.0;20.0;;;12016.0;0.0
0;17300;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;28.0;;;10009.0;14.0;10012.0;28.0;;;10001.0;0.0
0;17400;INTARIAN_PEPPER_ROOT;12008.0;20.0;;;;;12024.0;11.0;12027.0;20.0;;;12016.0;0.0
0;17400;ASH_COATED_OSMIUM;9999.0;3.0;9994.0;15.0;9991.0;24.0;10010.0;15.0;10012.0;24.0;;;10004.5;0.0
0;17500;ASH_COATED_OSMIUM;9991.0;23.0;;;;;9999.0;7.0;10009.0;11.0;;;9995.0;0.0
0;17500;INTARIAN_PEPPER_ROOT;12008.0;18.0;;;;;12024.0;9.0;12027.0;18.0;;;12016.0;0.0
0;17600;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;27.0;;;;;;;;;9993.0;0.0
0;17600;INTARIAN_PEPPER_ROOT;12011.0;11.0;12008.0;24.0;;;12024.0;11.0;12027.0;24.0;;;12017.5;0.0
0;17700;INTARIAN_PEPPER_ROOT;12011.0;12.0;12008.0;20.0;;;;;;;;;12011.0;0.0
0;17700;ASH_COATED_OSMIUM;9993.0;13.0;9990.0;23.0;;;10009.0;13.0;10011.0;23.0;;;10001.0;0.0
0;17800;INTARIAN_PEPPER_ROOT;12011.0;11.0;;;;;12024.0;11.0;12027.0;18.0;;;12017.5;0.0
0;17800;ASH_COATED_OSMIUM;9993.0;14.0;9990.0;23.0;;;10009.0;14.0;10011.0;23.0;;;10001.0;0.0
0;17900;ASH_COATED_OSMIUM;9993.0;15.0;9991.0;29.0;;;;;;;;;9993.0;0.0
0;17900;INTARIAN_PEPPER_ROOT;12011.0;11.0;12008.0;22.0;;;12024.0;11.0;12027.0;22.0;;;12017.5;0.0
0;18000;ASH_COATED_OSMIUM;9993.0;14.0;;;;;10009.0;14.0;10012.0;26.0;;;10001.0;0.0
0;18000;INTARIAN_PEPPER_ROOT;12011.0;9.0;12008.0;22.0;;;12025.0;9.0;12028.0;22.0;;;12018.0;0.0
0;18100;INTARIAN_PEPPER_ROOT;12012.0;10.0;12009.0;18.0;;;12025.0;10.0;12028.0;18.0;;;12018.5;0.0
0;18100;ASH_COATED_OSMIUM;9991.0;21.0;;;;;10009.0;13.0;10012.0;21.0;;;10000.0;0.0
0;18200;INTARIAN_PEPPER_ROOT;12012.0;8.0;;;;;12028.0;18.0;;;;;12020.0;0.0
0;18200;ASH_COATED_OSMIUM;9991.0;23.0;;;;;9999.0;9.0;10009.0;12.0;10012.0;23.0;9995.0;0.0
0;18300;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;27.0;;;10012.0;27.0;;;;;10002.5;0.0
0;18300;INTARIAN_PEPPER_ROOT;12012.0;12.0;12009.0;18.0;;;12025.0;12.0;12028.0;18.0;;;12018.5;0.0
0;18400;ASH_COATED_OSMIUM;9991.0;29.0;;;;;10010.0;14.0;10012.0;29.0;;;10000.5;0.0
0;18400;INTARIAN_PEPPER_ROOT;12012.0;10.0;12009.0;16.0;;;12025.0;10.0;12028.0;16.0;;;12018.5;0.0
0;18500;INTARIAN_PEPPER_ROOT;12012.0;9.0;12009.0;17.0;;;12025.0;9.0;12028.0;17.0;;;12018.5;0.0
0;18500;ASH_COATED_OSMIUM;9994.0;15.0;9991.0;30.0;;;10012.0;30.0;;;;;10003.0;0.0
0;18600;INTARIAN_PEPPER_ROOT;12012.0;10.0;12009.0;24.0;;;12025.0;10.0;12028.0;24.0;;;12018.5;0.0
0;18600;ASH_COATED_OSMIUM;9994.0;13.0;9991.0;30.0;;;10010.0;13.0;10012.0;30.0;;;10002.0;0.0
0;18700;ASH_COATED_OSMIUM;9994.0;12.0;9991.0;25.0;;;10010.0;12.0;10012.0;25.0;;;10002.0;0.0
0;18700;INTARIAN_PEPPER_ROOT;12012.0;12.0;12009.0;24.0;;;12025.0;12.0;12028.0;24.0;;;12018.5;0.0
0;18800;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;22.0;;;10013.0;22.0;;;;;10003.5;0.0
0;18800;INTARIAN_PEPPER_ROOT;12012.0;10.0;12009.0;23.0;;;12025.0;10.0;;;;;12018.5;0.0
0;18900;INTARIAN_PEPPER_ROOT;12009.0;21.0;;;;;12025.0;9.0;;;;;12017.0;0.0
0;18900;ASH_COATED_OSMIUM;9994.0;14.0;9991.0;27.0;;;10010.0;14.0;10012.0;27.0;;;10002.0;0.0
0;19000;INTARIAN_PEPPER_ROOT;12012.0;10.0;12009.0;16.0;;;12026.0;10.0;12029.0;16.0;;;12019.0;0.0
0;19000;ASH_COATED_OSMIUM;9994.0;10.0;9991.0;25.0;;;10010.0;10.0;10012.0;25.0;;;10002.0;0.0
0;19100;ASH_COATED_OSMIUM;;;;;;;10010.0;10.0;10012.0;28.0;;;10010.0;0.0
0;19100;INTARIAN_PEPPER_ROOT;12013.0;8.0;;;;;12029.0;15.0;;;;;12021.0;0.0
0;19200;ASH_COATED_OSMIUM;9993.0;14.0;;;;;10009.0;14.0;10012.0;28.0;;;10001.0;0.0
0;19200;INTARIAN_PEPPER_ROOT;12013.0;12.0;12010.0;22.0;;;12026.0;12.0;12029.0;22.0;;;12019.5;0.0
0;19300;INTARIAN_PEPPER_ROOT;12013.0;11.0;12010.0;22.0;;;12026.0;11.0;12029.0;22.0;;;12019.5;0.0
0;19300;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;30.0;;;10009.0;10.0;10012.0;30.0;;;10001.0;0.0
0;19400;INTARIAN_PEPPER_ROOT;12013.0;8.0;;;;;12029.0;21.0;;;;;12021.0;0.0
0;19400;ASH_COATED_OSMIUM;9993.0;15.0;9991.0;20.0;;;10009.0;15.0;10012.0;20.0;;;10001.0;0.0
0;19500;ASH_COATED_OSMIUM;9993.0;11.0;9990.0;20.0;;;10009.0;11.0;;;;;10001.0;0.0
0;19500;INTARIAN_PEPPER_ROOT;12013.0;9.0;;;;;12029.0;19.0;;;;;12021.0;0.0
0;19600;ASH_COATED_OSMIUM;9993.0;10.0;9990.0;29.0;;;10009.0;10.0;;;;;10001.0;0.0
0;19600;INTARIAN_PEPPER_ROOT;12013.0;9.0;12010.0;24.0;;;12026.0;9.0;12029.0;24.0;;;12019.5;0.0
0;19700;INTARIAN_PEPPER_ROOT;12013.0;12.0;;;;;12026.0;12.0;12029.0;23.0;;;12019.5;0.0
0;19700;ASH_COATED_OSMIUM;10002.0;6.0;9993.0;13.0;;;10009.0;13.0;10011.0;24.0;;;10005.5;0.0
0;19800;INTARIAN_PEPPER_ROOT;12013.0;8.0;12010.0;21.0;;;12026.0;8.0;;;;;12019.5;0.0
0;19800;ASH_COATED_OSMIUM;9993.0;11.0;9990.0;20.0;;;10009.0;11.0;10011.0;20.0;;;10001.0;0.0
0;19900;INTARIAN_PEPPER_ROOT;12013.0;12.0;12010.0;24.0;;;12016.0;7.0;12026.0;12.0;12029.0;24.0;12014.5;0.0
0;19900;ASH_COATED_OSMIUM;9993.0;12.0;;;;;10012.0;27.0;;;;;10002.5;0.0
0;20000;INTARIAN_PEPPER_ROOT;;;;;;;12030.0;22.0;;;;;12030.0;0.0
0;20000;ASH_COATED_OSMIUM;9993.0;13.0;9991.0;28.0;;;10009.0;13.0;10012.0;28.0;;;10001.0;0.0
0;20100;INTARIAN_PEPPER_ROOT;12014.0;11.0;12011.0;17.0;;;12027.0;11.0;;;;;12020.5;0.0
0;20100;ASH_COATED_OSMIUM;9993.0;12.0;9990.0;29.0;;;10009.0;12.0;10011.0;29.0;;;10001.0;0.0
0;20200;INTARIAN_PEPPER_ROOT;12014.0;10.0;12011.0;24.0;;;12027.0;10.0;12030.0;24.0;;;12020.5;0.0
0;20200;ASH_COATED_OSMIUM;9993.0;13.0;9990.0;29.0;;;;;;;;;9993.0;0.0
0;20300;ASH_COATED_OSMIUM;9990.0;21.0;;;;;10009.0;15.0;10011.0;21.0;;;9999.5;0.0
0;20300;INTARIAN_PEPPER_ROOT;12011.0;23.0;;;;;12027.0;8.0;12030.0;23.0;;;12019.0;0.0
0;20400;ASH_COATED_OSMIUM;9992.0;10.0;;;;;10008.0;10.0;10011.0;24.0;;;10000.0;0.0
0;20400;INTARIAN_PEPPER_ROOT;12014.0;11.0;;;;;12027.0;11.0;12030.0;17.0;;;12020.5;0.0
0;20500;ASH_COATED_OSMIUM;9992.0;13.0;9990.0;30.0;;;10008.0;13.0;10011.0;30.0;;;10000.0;0.0
0;20500;INTARIAN_PEPPER_ROOT;12011.0;16.0;;;;;12027.0;12.0;12030.0;16.0;;;12019.0;0.0
0;20600;ASH_COATED_OSMIUM;9992.0;15.0;9990.0;21.0;;;10008.0;15.0;10011.0;21.0;;;10000.0;0.0
0;20600;INTARIAN_PEPPER_ROOT;12011.0;17.0;;;;;12027.0;10.0;;;;;12019.0;0.0
0;20700;ASH_COATED_OSMIUM;9990.0;30.0;;;;;10008.0;12.0;10011.0;30.0;;;9999.0;0.0
0;20700;INTARIAN_PEPPER_ROOT;12024.0;5.0;12014.0;11.0;;;12027.0;11.0;12030.0;20.0;;;12025.5;0.0
0;20800;ASH_COATED_OSMIUM;9992.0;15.0;9990.0;23.0;;;10008.0;15.0;10011.0;23.0;;;10000.0;0.0
0;20800;INTARIAN_PEPPER_ROOT;12014.0;9.0;;;;;12027.0;9.0;12030.0;24.0;;;12020.5;0.0
0;20900;ASH_COATED_OSMIUM;9992.0;11.0;9990.0;23.0;;;10011.0;23.0;;;;;10001.5;0.0
0;20900;INTARIAN_PEPPER_ROOT;12014.0;9.0;12011.0;25.0;;;12027.0;9.0;12030.0;25.0;;;12020.5;0.0
0;21000;INTARIAN_PEPPER_ROOT;12014.0;12.0;12011.0;18.0;;;12028.0;12.0;12031.0;18.0;;;12021.0;0.0
0;21000;ASH_COATED_OSMIUM;9993.0;11.0;9990.0;27.0;;;10009.0;11.0;10011.0;27.0;;;10001.0;0.0
